term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
chessmen,0.05,8.048911427243363,0.05000000004194636,0.05,0.05000000304682596,0.05,0.05,0.05000000050309203,0.05,0.05,0.05000000085918933,0.05,0.05,0.05,0.051088568296322176,0.05,0.05,0.05,0.05,0.05000000000033042
chest,2.9753415128364744,13.154558263569335,1.095614296087917,2.049998190581577,1.0687568006372896,20.25911482433803,0.05,14.906623227892625,1.0665208190404607,0.05170863643197932,5.648703333996211,0.05,20.33343786889429,6.186032603049022,22.416038977275043,0.05000000027576373,5.096146607104555,0.050339570209132906,1.9933561063905503,47.49770836135305
chest drawers,0.05,0.05,0.0500000006091931,0.05,0.05000000051647251,0.05,0.05,0.05000000168317294,0.05,0.050000000571994004,0.05000000074564177,0.05,1.758294872743022,0.05,0.05000000041804038,0.05,2.0499999972193255,0.050000000955058334,0.05,4.341705124513532
chestnut,0.05,2.05000000000463,0.05,0.05,0.05,0.05,0.05,0.05000000106465831,0.05,1.9036272328999242,0.05,0.05,2.196372137611275,0.05,0.05000000079300748,0.05000062760767519,0.05,0.05,0.05,0.05000000000238664
chests,0.05,0.05000000050864644,0.05000000019305305,0.05,0.05,0.05,0.05,3.9776215392617003,0.05,0.05,0.05000000013999464,0.05,4.120375135124298,0.05139377505813747,0.05000063068146725,0.05000000023821825,0.05,0.05000000012553439,0.05,0.050608918649860564
chicken,0.050000000467078885,0.05000000109535074,0.05,0.05,0.05,0.05,0.05,12.127122559212065,0.05000000038158716,0.05000000112189868,0.05,0.05,0.05000000041655679,0.0500000001198542,6.648901739807355,0.050000000223467365,0.196282712071285,0.050000000462424185,0.05,2.2276929845930873
chickens,0.05000000011469374,0.05,0.05,0.05,0.05,0.05,0.05,4.52398932048132,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000410168555,0.05,0.05,0.05,0.05,6.5760106789766954
child,0.05,0.938239134945402,0.050000000520900034,0.05,0.05,0.05000000008420363,0.05,4.085475316249483,3.0500000002588536,0.05,1.5339500470288228,0.05,14.635082657153314,0.050000000032293844,0.3571192070162978,0.05,1.356178386490199,3.321164150794852,0.16637589895123278,15.056415200441501
childhood,0.05,1.9818675246846982,0.050000001750182425,0.05,0.05,0.05,0.05,4.092393298521339,0.05,0.050000000055049745,0.050000000042700304,0.05,0.05002024004479657,0.050000000462905196,2.075718933613955,0.05,0.050000000457536546,0.05,0.05,0.050000000340753914
children,1.4766166856025795,2.6437199422007236,2.8163419975451065,0.05,0.05,1.2638266018857267,0.05,23.895122689111332,0.05,0.05000000046256848,5.564458138190412,0.05,4.16497073123796,0.05000000024858738,7.698767220285604,0.050000000022915256,1.3494981057976867,2.447491093282356,0.05000633385034483,20.22918046024146
chill,0.05,0.05002553979458898,0.05,0.05,0.05000000016656952,2.3350906988439606,0.05,2.08899237210068,0.05,0.05000000018447595,3.527277613677597,0.05,1.1964528241137289,1.9964609992860196,1.621922934631496,0.05,1.203232682174948,1.1492270543863303,0.05,9.331317280602555
chimney,1.0499999996145593,0.05,0.05,0.05,0.05,0.05,0.05,3.18663756274699,0.05000000017267528,0.05000000041406711,1.2908659487341283,0.05,2.8237955427963906,0.05,2.6383315438244512,0.050000000655753746,0.0500000004305309,0.05,0.05,3.310369400576997
chin,0.050000000093720055,0.05000000040997651,1.0028210294270308,0.05,0.7427159561329035,3.7375239877691713,0.05,8.560652297515604,0.05000000021476925,0.05000000005802468,2.766082942106816,0.05,0.05000000046746023,1.135497235848978,12.543432580508245,0.050000000175039146,1.3637877549198747,0.050000000218110144,1.0588345829950043,2.58865163110529
china,1.0499999996091574,3.0426122754705,1.42317710506193,0.05,0.05,0.050000000143813714,0.05,1.2711051171536034,0.05,0.05,0.050000004156273724,0.05,0.05000000008850606,0.05,0.9732348920990646,0.05,0.050000000423078964,0.05,0.05,4.539870605764069
chink,0.05,0.09184436676275978,0.05000000042076205,0.05,0.05,0.05000000169401887,0.05,0.050021073696930034,0.05,0.050000001044706824,0.05176543419480752,0.05,3.4002025238255826,1.0500000000102925,2.2269895374582456,0.05,2.479177060262218,0.05000000033434252,0.050000000072334794,0.050000000194440834
chintz,0.05,1.0500000000139693,0.05,0.05,0.05,0.05,0.05,3.0451062643477247,0.05,0.05,0.05,0.05,0.05000000005536036,2.050000000169883,0.05000000512607318,0.05,0.05,0.05,1.0500000001424625,0.054893730081055706
chocolate,4.298130186761388,12.170610672121516,0.05,0.05,0.05,0.05,0.05,6.667267279686374,0.05000000005211138,0.05000000010419465,4.927299587759984,0.05,0.050000000004717084,0.05000000039210457,14.805029167389337,0.05000000023448994,0.050000000193735426,0.05023923356404716,0.050000000528491045,3.43142387117824
choice,1.1622780866993987,0.6043491351490938,2.9341401256324913,0.05,0.05000000005062734,2.6577220452050763,0.05,18.145634316554013,0.050000000202583564,4.632095775478815,5.875992944445586,0.05,5.757463338498714,1.150063621676478,16.003014391824507,0.050000000534678714,0.0500000125020197,0.050000000237584295,0.05000000001156401,8.627246205261187
chops,0.05,0.05,0.8967928147902542,0.05,0.05,0.05,0.05,0.05000000012959307,0.05,0.05,0.050000003233049185,0.05,0.05,0.05000000041507573,6.203207181078919,0.05,0.05000000031786365,0.05,1.05000000002146,0.05
chorus,0.05000000011238485,0.05,0.05,0.05,0.05,0.05,0.05,0.9254553563592302,0.0500000005030542,0.05000000239658269,0.4050771865761094,0.05,0.05000000468600847,0.05,8.81946744402536,0.050000000195782934,0.05,0.05,0.05,0.050000005113022085
chosen,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.8677737489617143,0.05000000253236749,0.05000000161061152,0.09648273421559578,0.05,2.826137721489793,0.05,3.409586681443843,0.05,1.0500000000220695,0.05000000036929389,0.05,0.05001910931673048
chuckle,0.05000000003490463,0.05,0.05,0.05,0.05,0.05,0.05,4.782893147452344,0.05,0.05000000009889319,0.05000000002808023,0.05,0.05000000077217267,0.05,0.0500000010681942,0.05000000015514372,0.05,0.05,0.05,2.3171068503663745
chunk,0.16230643296862896,0.05,0.05,0.05,0.05,0.05,0.05,3.1911888328109246,0.05000000054760995,0.05,0.5941067767481233,0.05,1.123904484881148,0.05,5.582214924605851,0.05,1.1611594013839803,0.050000000028478375,0.05,1.5351191459879399
chunks,0.05,0.050000002310839196,0.05,0.05,0.050000000526714536,1.2326131300127157,0.05,0.0500000008702033,0.05,0.05000000106239963,0.05000003013218645,0.05,1.6839420449799283,0.05,0.050000001165348563,0.05,0.050000002717699735,2.7222648062871833,0.050000000279850756,4.561179979620127
church,0.05,0.05000000002953894,1.0500000000224317,0.05,0.05,3.069790904313248,0.05,0.15908001181531478,1.0500000000004417,0.05,0.05,0.05,13.80717648092965,0.05,0.05000000006441711,0.05,0.05,0.05000000000513308,0.05,1.1639526028071316
circle,0.05,1.6657458944729784,0.05,0.05,0.05,0.22501783806915093,0.05,0.5817381028798662,1.107780193846476,0.05000000108495454,3.412744367151968,0.05,13.798589450499303,0.05,5.797300854692159,0.05000000184733932,2.913594071469383,1.1021389901467409,2.8620329097185255,19.08331732408893
circles,0.05000000000828929,1.259554768245353,0.05,0.05,0.05,0.05,0.05,3.322151786117671,0.05000000036358668,0.2969481811951961,0.0500000001327822,0.05,6.330761416477497,0.050000001079343374,0.050000004127995656,0.05000198333512182,0.6996387604247146,0.050000003313084906,0.05,0.390943095132783
circumstances,0.0500000010625063,1.0948810546540295,1.0500000000893435,0.05,0.98403343766856,0.7350250515825774,0.05,3.3935959746655566,0.05,0.05000000171779678,0.9388707963029733,0.05,2.686238952536842,4.050000000213015,5.07548349029878,0.899242698750133,1.1867411050311942,0.05000000009486085,0.05,0.5058874352909634
clang,0.05,0.05000000014463795,0.050000000661925705,0.05,0.05,0.05,0.05,3.5083958790794334,0.05,0.05,0.05000000001659642,0.05,3.2057065872910644,0.05,1.4358975312255264,0.05,0.050000000859905545,0.05,0.05,0.050000000695754616
clanking,0.05,0.050000004651891625,0.05,0.05,0.05,0.050000022546981965,0.05,0.05351722895460933,0.05,0.05,0.05,0.05,0.05001167673306673,0.05,0.05,0.05,0.05,2.0499882959974087,0.05,7.046482771051559
class,3.104633881440787,35.82464901369341,0.05000000032334986,0.05,10.711137380105566,2.0086609198256316,0.05,30.07690598565303,5.957325412007504,4.688468829445862,17.417068751964656,0.05,1.103393638911723,2.6104797021212462,181.7519439607839,0.050000000468489375,0.14954283490975373,21.507416052484476,5.440624626648853,1.3977490091789662
classes,1.0616558210767735,4.9345567114600355,0.05,0.05,1.1511206948773895,0.05,0.05,4.444635732472677,0.05,1.5487539807521131,4.573261127148712,0.05,1.8521832379465326,0.050000000015892505,37.722812190296835,0.9612891495687439,0.05397943820633549,4.69891834420376,0.05,1.596833571939785
classmates,0.05000000000911039,0.05,0.05,0.05,0.05,0.5466651569700441,0.05,1.1145019260032105,0.05,0.05003217019449322,0.05022766327715441,0.05,0.05000000023876918,0.05,7.4885730832819615,0.05,0.05,0.05,0.05,0.05
classroom,0.05000000065126725,15.854411293949099,0.05,0.05,1.088505644867744,0.05182206718819557,0.05,19.45441571833335,1.2987926924026698,12.673154458660749,15.479319877708953,0.05,2.1953061754910848,0.6830242558911559,48.208081041044615,0.05000000150410561,0.050000000351351596,2.1494934536551735,0.050000000023675516,0.46367331824786884
classroom door,0.05,1.5305514202915933,0.05,0.05,1.106428962942027,0.05,0.05,1.0656217830272747,0.05000000007400756,3.0717914811306337,0.05938161925738026,0.05,0.05000000334545739,0.05000030236430372,12.456636209674805,0.05000000024633316,0.05000000040263732,0.050000000228254,0.05000000003437759,0.05958821695682837
classrooms,0.05,0.05000000017247144,0.05,0.05,1.5051814011636053,0.05,0.05,1.462062914615113,0.05,0.05000000007128917,0.11912803185938935,0.05,0.050000000282960276,0.055175875587360805,5.758699625918777,1.076283392947965,0.05,0.3734687573452112,0.05,0.05000000001241722
clatter,0.05,3.9651409359733636,0.050000000220283974,0.05,1.0129178949921327,1.1456780917822935,0.05,2.5320721182589385,0.050000000211148234,0.0500000001965558,1.2618808100912207,0.05,2.1276800779576046,0.05000000002437952,1.4866199296302158,0.05000000290717613,0.05000000075057035,0.05000000014324154,0.05,11.868010136825852
claws,0.050000000412092876,2.161144905634477,0.9919580589910433,0.05,0.050000000589844794,0.050000000060537945,0.05,0.05000000022592942,0.05,0.05000000065325391,0.05157903193744712,0.05,0.05,0.05,3.3324632840721025,0.05000000010146343,0.05000000090822167,0.050000000675120636,0.05,5.712854715714412
clean,0.05,1.049789591517893,0.05000000056555549,0.05,0.05,0.05,0.05,0.0502482125254651,0.05,0.05,2.3268338684067307,0.05,2.0667878898690644,1.0500000000298615,0.05000000313281007,0.05,2.7271603715292403,0.05,0.05,0.07918006238359512
cleaning,0.050000000042565794,0.050000000545908856,0.050000012405797344,0.05,0.05,0.05,0.05,8.17523418478619,0.05,0.050000000176444064,2.4896516016099652,0.05,0.05000000010631366,0.050000000061363147,0.050261315551250185,0.05,0.0608733382433041,0.05,0.05,2.4739795464437986
clearer,0.05,0.050000000028252736,0.05,0.05,0.05,0.05,0.05,0.050000000394133395,0.05,0.05,0.05,0.05,0.05000000040155799,0.05000000035262302,5.720036568285999,0.05,0.050000000348533385,0.05,0.05,4.379963430170121
clearing,0.05,0.05000000025351655,0.05,0.05,0.05,0.05000724787704837,0.05,3.580387781797296,0.05,10.960739661430733,9.805827996066048,0.05,1.5904857901555118,0.050332718429578906,0.05000000027446472,0.050000009613109526,0.05000000157730627,0.05,0.05,22.312218792500754
clever,0.0500000001501319,0.050000001639507984,0.05000000127653959,0.05,0.05,2.05000000010913,0.05,14.252628301988205,0.05,0.05000000077655935,3.1182579283279304,0.05,0.05465857652353707,0.05,3.3476591904553374,0.05000000070580515,0.05000220928954051,0.05,0.05,2.4767937887218143
click,0.05,0.0500000003150688,0.05000000028742452,0.05,0.05,0.05,0.05,4.696003551187098,0.05,0.050000001367994006,3.3290293578092487,0.05,1.455035999419609,0.05,2.0908287873763065,0.05000000084713871,1.6539741271101522,0.05000000018690025,0.05,0.0751281740603051
clicking,0.05000000058869307,3.2533369163834034,0.05,0.05,0.05,0.05,0.05,3.9419967493211185,0.05,1.2207379233374578,1.0499999984975732,0.05,1.7839284059540628,0.05000000004371567,0.050000002378399196,0.05000000271813038,0.05000000024291547,0.05000000003689885,0.05,0.050000000460245025
cliff,0.05,2.1236841740254757,0.05,0.05,0.05,0.05,0.05,0.6656872259465431,0.05,0.05,0.05,0.05,0.05000000056500428,0.05,0.05000000006799527,0.05,0.05,9.050000000418407,2.338924105538792,4.071704493420142
clinking,0.05,0.05000000295339017,0.05,0.05,0.05,0.05,0.05,4.373424406751864,0.05,0.05345981611825416,0.05000000020566871,0.05,1.1376733038775388,0.05,1.6354424697776764,0.05,0.05,0.05,0.05,0.05000000027505144
clipboard,0.05000000003718571,0.05,0.05,0.05,0.05,0.05,0.05,5.030728492225008,0.05,0.05,1.661126956659857,0.05,0.050000000273601374,0.05,26.458144550126953,0.050000000552535145,0.05,0.05,0.05,0.05000000010679753
cloak,1.7841686803185732,11.430767047721801,0.08023470728418353,1.0422261585902686,3.434477636038503,2.503179365329024,0.05,60.99771907982915,5.329706297581565,2.7807350816016307,6.4380218768766,0.05,17.991068927706824,0.05000000077896664,70.40365487963673,0.05000000043758886,34.056881492530934,2.24079951610293,1.4128811579703595,42.873478093629046
cloaks,0.05,5.720507453455644,0.05,0.05,1.0500000000738094,0.05000000002250301,0.05,5.012332729943382,0.0500000000600992,0.05000000015202159,3.310289287819016,0.05,7.095553391580465,2.0655852424275136,9.307744325824672,0.05000000087031693,3.393477337785467,0.050000000439371896,0.05000000002464134,5.494510229487457
clock,3.283616982328303,9.016625717407228,0.05000000357608168,0.05,1.8208095259532484,2.80841306257567,0.05,43.62389077674562,1.124651589465342,6.418477146336933,17.965422115520134,0.05,7.412400121645287,3.869328824931589,38.482053937608356,0.050000000198860216,5.890276525539743,1.1962110341785306,0.77809953238597,8.059723103567348
clock evening,0.05,0.0500000003235758,0.05,0.05,0.05,0.05,0.05,0.050617993603947115,0.05,0.0500000002708165,3.4332656400389814,0.05,0.05266784730475969,0.05000000003405518,6.663448517923574,0.05,0.05,0.05,0.05,0.05000000047870701
clock morning,0.05,0.05,0.05,0.05,0.05,0.8342615055911895,0.05,3.8172869710323165,0.0500000014324087,2.696986594549377,0.050000000331706235,0.05,0.43132231581002745,0.05,2.7108620458859947,0.05000000011173812,1.030892897378698,0.05,0.05,0.8283876678440893
close,2.058966824359514,1.0241081586920628,0.05000000066641958,0.05,0.05,1.0500000000226217,0.05,4.654244893979485,0.05,0.05000000195625383,8.258112075538762,0.05,7.621386312232957,1.0500000000079355,0.050000000671872644,0.05000002962152799,0.05000000018901042,0.05,1.0500000000610707,3.683181701963032
closer,0.05000000136631632,1.7092179083357917,0.05000000013504166,1.0420853256101283,0.05,0.05000000105584808,0.05,8.333304807646996,1.1947025279867136,2.1053462961691323,0.6361445215918025,0.05,4.719064745385092,0.050000000297861474,4.964117207000845,0.05000000087616895,0.7410720342556905,2.2830901411513578,0.46733446804117174,5.4045200130539435
closet,0.05,3.3726967038737525,0.05,0.05,0.05,0.05,0.05,0.05000000007827942,0.05,0.05,0.05,0.05,0.05,2.0500000000237764,3.7273032958108567,0.05,0.05,0.05,0.05,0.05000000019929135
cloth,0.05,0.050000001014743195,0.07748961501054556,0.05,0.050000000991577795,0.05,0.05,4.440422885252074,0.05,0.050415592962639574,1.5975519565962495,0.05,0.050000000147724454,0.05,0.05076095942897058,0.05,0.05000000061287575,0.05,0.05000000008995458,2.083358987862709
clothes,0.05000000047255864,0.145581685191158,0.28566443707244754,0.05,0.050000000058907416,0.05000000004675353,0.05,26.76050577034707,1.1554861913978938,0.05000000288630671,5.473055399029253,0.05,8.11490842669633,1.6139388306091633,9.051208084325866,0.05000000037664146,0.05000000030740428,6.996195400316636,3.3356528162741337,15.617802954556733
clothing,0.05,0.05,0.050000004613728055,0.05,0.05,0.05,0.05,1.128953842213591,0.050000000391353855,0.05,2.0771848650606124,0.05,2.9866933538142204,0.05,0.050000000227232055,0.05,0.05,0.05,0.05,1.0071679336510821
cloud,0.05,3.202281764834731,0.05000000015607484,2.0500000008796344,0.05000000032256057,1.078022810682992,0.05,9.427082618001878,0.050000000574579706,0.0500000005533598,4.42354978773606,0.05,2.2831289511035737,1.3885959169907331,6.3553481720885925,0.05000001065548867,2.5984179842815367,0.05000000009997733,0.05,4.693571981000524
clouds,0.05,10.827483707330087,1.888065102935502,0.05,0.05,0.0500000001112023,0.05,1.206179310561044,1.2568260790015229,0.05000000073921745,2.0651360770338147,0.05,1.3685168580161007,0.05,12.146982611460095,0.05000000018637843,1.7553836329090817,0.05000000005602907,1.0500000000510783,1.935426619577831
cloudy,0.05,1.048068472585529,0.050000000541760604,0.05,0.05,0.05,0.05,0.05658580616904936,0.05000000023144345,0.05,1.24465996628685,0.05,2.08915903849674,0.05,2.0756884926429304,0.05000000087893249,0.05,0.05,0.05,3.785838222132501
club,0.05,1.7134062494541706,0.05,0.05,0.05,0.05000668010151252,0.05,4.099798978884473,0.050000000627248735,7.239950714471356,6.514147721639792,0.05,0.05000000014287097,0.8989879243449461,1.4602198384603247,0.05,0.05000000051938001,0.7011274435288471,0.05,3.7723544477919138
clubs,0.05,0.05,0.05,0.05,1.0493659951133252,0.05,0.05,0.05000000002882259,0.05,3.316753853515818,0.05,0.05,0.05000000015666428,0.7632882037553793,0.08545078517635221,0.05,1.0499999999911134,1.0351411622349327,0.05,0.05000000001634897
clue,0.05000000008215565,1.9726458919547305,0.050029116913249745,0.05,1.0500000000653562,0.050000001237874535,0.05,6.791946000177845,5.967782647310919,1.5732344498429642,0.05550644619262284,0.05,3.4488702009261285,0.05000000056999452,15.096967793643028,0.05000000024862991,0.05000000025623653,0.05090914167714601,0.05,6.49210830886713
