term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
knees,0.015210497402334485,-0.02951919073732531,0.027562449023082018,0.003621352144892721,0.009452593120962369,-0.012091898521065063,0.016917892524817603,0.02379915854239059,-0.01606442681148053,0.0018492796991270242
hastily,-0.00825135105675912,0.026056812573705835,-0.022179883733109983,-0.025137642190282142,0.005204904254093955,-0.010164518679984132,-0.007807487334697685,-0.0058096686484156385,0.0011154131150408549,-0.02501309305298409
deserted,0.0005049566961894684,0.008026067671626062,0.01087985111609087,-0.006608608899264011,0.013779969038464714,-0.021005433881375265,-0.018236383922302722,-0.010237541120588655,-0.0014262809541281825,-0.0020637243851514566
pink,-0.006357614898751511,0.027593708943445896,-0.026401313930501047,-0.0018126349095257568,0.04167721363505228,0.024283119561243564,0.01049439105329397,-0.0021803903491069807,-0.0051827771778402264,-0.003143981180385411
firmly,-0.0019476083990591924,0.012392609628597607,-0.0052623957165074085,-0.015820789766117532,0.009183623210003516,-0.02475504301796542,-0.012221659193985327,-0.03008492017188206,-0.013356190257320355,-0.007883650962252407
leaned,0.0017827758631300205,0.008691459186490303,-0.009355287290509664,0.011670288159283101,0.03131270648838171,0.02227582324004982,-0.008494706312060306,-0.0019103154982369561,0.016899679565941288,-0.02765497510378241
lips,0.00956181053180085,0.0009910534652224784,0.014669738418934016,-0.0013271348620625151,0.0057902212926072135,-0.012341526987255031,-0.011356824678264292,0.0027904397908161314,0.009784484085960901,-0.0015475802668655607
hurry,-0.013902267157656148,0.011106754004060625,-0.01547906409744331,0.003908705431660791,0.03060745517885849,0.034351316745535376,-0.0111804031235386,0.001990480795761738,-0.0009231444139594938,0.004893329600010345
thrown,0.009640744432342615,-0.01067587253279224,0.015276756449287924,-0.013139625773449097,0.012343490405062923,-0.004231350556071026,-0.023833276434198736,-0.012741040465397336,-0.02009630838235696,0.011311376586972084
cast,0.030182696482811005,-0.019361003186713906,0.009194119682816934,-0.02088469188412299,0.0018743119731148789,-0.03183513738237248,-0.02459010882575265,-0.02232902378481101,0.015558455089855759,-0.020494279607503857
playing,-0.023268581721770265,0.041465387809459874,0.03564995028785649,0.04548315774985865,-0.02780817698340999,-0.045458057071876404,1.0946900599508709e-05,-0.02959572631832077,0.01236565596652611,0.014999612542832916
understood,0.017109866092702056,-0.018655881749337508,0.012542944855990496,-0.010749159636236044,-0.017957583380368833,-0.0006451907205673891,-0.03136619651438147,-0.02074637622575805,0.00215451153724065,-0.01635742465942696
nervous,-0.01705755100195137,0.0190472295716719,0.006393644436240485,0.022473790166390083,0.01605399025105469,0.003149645086823701,0.007975387084096747,-0.016669322438630924,0.0016412099807014923,-0.018327054830501753
problem,0.004279624359985513,-0.0035603407369355876,-0.010008007675568246,0.015750659977352192,-0.014325256872869414,-0.026058594272630475,-0.005187539712383906,-0.04217150851217846,0.01457961785824378,-0.01042323956871533
frightened,0.02617746831883655,-0.012943741416501984,0.0031187142609066607,-0.010168656109618335,0.002701244158984768,-0.004257280930355672,-0.020816278909664594,0.004511721767755134,-0.017765602392663782,0.021937979359542448
twenty,-0.01707268471547184,0.009279707209097396,0.021074055371360544,0.014540190702970732,0.018291062650375466,-0.001585498251517054,0.003080708976033914,-0.009064742059539665,-0.012889431242421213,0.0013531169325929448
closely,-0.005678778833431006,0.015601050745291587,0.005571745601571952,0.004260682103381692,0.002467341825137321,-0.016791668781633726,0.001767267010841001,-0.001558484195136746,0.011330383251525031,-0.009328986282307493
changed,0.012064978793876238,0.0034027519020427954,-0.008180555380697103,-0.00023587316713424996,-0.00527370715743413,0.003328776963285339,-0.008524076902748434,0.010081985523699094,0.02370343774850167,-0.007243014253289984
footsteps,0.018584018773026123,-0.010189502392505234,0.037086296403128674,0.02186009345365171,0.01812621342849219,0.0033668776928440507,-0.021639413947775153,0.01963092329477899,-0.02361381157910012,0.0031338846603556412
quick,-0.004097840188557858,-0.0015259370626519344,-0.012567477243942268,0.010268905395419527,0.012291545987053724,0.016525836205800816,-0.024111330206663496,0.02464356765570413,-0.017219532962674547,-0.014632230481114544
extremely,-0.019537469640463802,0.030998794077224088,-0.020304600974149246,0.034317141708775395,0.01567895487454782,0.0074941560917239055,0.01916035406650023,-0.00022610348548058186,-0.0015121947137683015,-0.019602702157740324
crossed,0.011334129937626258,0.010036491095241202,-0.023064965560219752,0.0048247926988141746,-0.001700473189905311,0.00044868694414882103,-0.009545120080819423,-0.00519190495561322,-0.016433138903822187,-0.001236114503957326
approached,-0.004692901784938387,0.011251928889762685,0.001185321053696431,-0.00022692158331549705,0.0132435211906803,-0.000739566287095535,-0.01861339016730348,-0.0015694812714846195,-0.014941346060901745,0.002141995941541076
single,-0.004368001225075183,0.008666309108240499,0.007459075576643364,0.0011731914528162913,0.002476831531062442,-0.009570384842423342,-0.014450080947430334,-0.002807416706813019,0.003578100172364034,0.0038178428622927165
trembling,0.012018052802987993,-0.021942166774826855,0.018971467780532082,-0.0022850518290479078,0.009657522722079781,-0.013509844064550108,-0.0051705232712173635,0.013060186832386701,-0.003998464256139633,-0.0026470133628378454
huge,-0.010777456806716766,-0.015806855180721495,0.013465772073786218,0.02172275699186831,-0.014606439923980651,0.000572568905391451,0.03875089626975517,0.013375186341425004,0.008679301209054633,0.021440237938033298
gazing,0.002836239469827458,0.007118068035649036,0.010747969693324649,0.006692879793094853,0.019316660960909185,-0.01729783436351617,-0.01348575040427169,-0.012493224335217662,-0.012766659254560766,-0.02579811412367297
dinner,-0.01160362940655328,0.04074226694925058,-0.06182142313397018,0.021437886817043835,-0.01487483423079505,-0.054340226558785946,0.039462689657429766,-0.02429680090037222,0.02799887340913717,-0.0002611767370419814
ear,0.007666442372222182,0.0041541257397676706,0.01632739069419833,0.022560777606819817,0.012550631334229087,0.0007234484255156014,0.00639309734259253,-0.009058811874920684,-0.018560800589124148,-0.0013931546257919354
clock,-0.012593772708105553,0.04574143519669015,-0.04883244906711453,0.005391426116470628,-0.02983469452378984,-0.012707868076334491,0.04199866219941696,-0.0062834951646050284,-0.003294310886770987,-0.03005359362724929
tall,0.008745918949603682,0.00594795561047645,-0.012373458980332203,0.005297646862902731,0.01007193787794796,0.008376135999699085,0.0016941033983010384,-0.007443217041645096,-0.014020899494584481,-0.004589892735780825
hospital,-0.021412810958924104,0.019862077907179632,0.02484052589576418,-0.004804716021378009,0.019368679349162164,-0.0045784243636069035,-0.06893190179819311,0.035361669356865896,0.04934351682914971,0.0263942597107404
wake,0.008722740390155477,-0.009974209335826703,0.002689398026687598,0.016516865682011588,-0.00024103680147708422,0.007275939954888644,0.020068287881453952,-0.004672566275189072,-0.009158783731670088,0.00596774281348488
breathing,0.019657730762740508,-0.01663233697399363,0.014412939986888335,-0.003883708763038166,0.00885125567979144,-0.02079272516747565,-0.010610396262498448,0.019623787096543447,-6.25887529265104e-05,0.008490351148449126
asleep,-0.0038406335355837228,0.00319994816766648,-0.0064291938965576525,0.002625921299474426,0.0025884342937587805,-0.001384825743920973,0.0138727266240226,0.028002282675449314,0.03579707131759144,0.0057673754018767575
present,0.009529514083223221,-0.0030375375867355337,-0.029526434509151715,-0.006217637980677027,-0.021481229372552788,-0.002974277966796668,-0.011283671115439611,0.0007315411267332009,0.017267617005252773,0.005974637523923451
helped,0.020719814097017914,-0.015447347295265108,-0.013467394540528308,-0.015005552576053727,0.0019873570385274923,-0.006575517893509389,-0.01119371593780843,0.003080669608312978,2.027487278323547e-05,0.01867395984171451
brain,0.009380208123262812,0.0005192627314162698,0.020231065468438468,-0.004618816013373307,0.026701819380991795,-0.022116252295378804,-0.0072541484451275305,0.006553354930648009,-0.02463070015748284,-0.03030312412620658
worst,-0.015570786029082016,0.019257881517494815,-0.004671536120675821,-0.00775570165265577,0.014334776838120006,-0.01772574519151683,0.007938088904091258,0.01752957084529674,0.002691865586732816,-0.0318510388069592
nearer,0.009193793018259061,-0.00023151406750714773,0.05380626886258055,0.02150485186345812,0.016769433119039334,0.013415718658286026,0.02669466764531673,0.005133231738384978,-0.019783593781344463,0.032664563384916766
liked,-0.016714816689754136,0.0038587729940140576,-0.035768778838456604,-0.02178251287294845,-0.007158104665101032,-0.015318250441120384,0.008744010177142325,-0.02177299043311448,0.012494645575814875,0.009959023913235837
invisible,0.02552656690165182,-0.021476434491574145,0.010137010901272003,0.0021061808044770354,0.009327640374149754,0.012164673522288375,0.001794766358640374,-0.010155256063289856,-0.0052947327404229095,-0.004724816605511346
further,-0.0004576410937397275,0.006368267899993099,0.0011601065997567195,-0.01363113713566292,-0.005516856554111806,-0.007975857198984772,-0.021800305739281177,0.0010696809248519838,0.011941975748502103,-0.013123765015976941
eh,-0.02152351047678794,0.008211004288664963,-0.0266520882818972,0.0035921322279898137,0.003082803449474988,0.005763802901318415,-0.0052994939414549415,-0.017860352324448214,0.0022865455069452168,0.0066995410175971735
girls,-0.05505792395717249,0.06821967043144932,-0.00208408417366846,-0.035781061632162096,0.054926171819977325,-0.048567409275579426,-0.0186553714703213,-0.08381922387686076,0.024390113200910377,0.01175943099742874
spent,-0.009990810547578766,0.02061887573717273,-0.01862385499043952,0.0059332145145992035,-0.0043519460830621064,-0.0369047329918545,0.014785517674917264,-0.009396727311105647,-0.0023666416172760103,-0.014578901026184636
glad,0.0016826748576920993,0.0021604242003511677,-0.014001701823256886,-0.009135919071270067,-0.013358034988347674,-0.0023789290106972284,-0.00842541320271628,-0.038702218390371586,0.01435671424208881,-0.020686673001421713
shouldn,-0.011004051095566108,0.00023768434176897995,-0.011287851147347051,-0.009446637340137932,-0.0029863425770863036,-0.01024967681692534,-0.016831437222519226,-0.013106572626608347,0.012194084193636004,-0.009102932980310804
worked,0.01614999779976267,0.0010215401992855972,-0.005448582847821075,0.0013050284069137234,-0.009480715293845674,0.000591878156575623,0.0033826248386237484,-0.020526764941358723,-0.025941400535835064,0.015076031355651246
sleep,-0.0003699634051017574,0.008639054181465747,0.0007163054425119737,0.009385617921208652,-0.011809518675111997,-7.021836163124053e-05,-0.0006200641066238607,0.007450474491331045,0.007509189318107692,-0.005698410977786347
hurrying,-0.01406494070156979,0.010057237479213756,0.007587677998168484,-0.012288786755363495,0.009832839538291574,0.0004543767165752715,-0.0038983618068583778,-0.026074803822798143,-0.0017288286350791778,-0.01602888571481901
young,0.03853535652358309,-0.016692584810303727,-0.039851371150551075,-0.03688642041460435,-0.01805467210636225,0.00882597889664326,-0.06687432682634067,-0.036008292220448754,0.03269750605078663,0.000666469327747431
attention,-0.0029226547824826293,0.02419337172577697,-0.008068372075888843,-0.023091537528620393,0.02728942032895569,-0.006031843531102554,-0.007477763231725572,-0.005327962004917027,-0.012475184440502654,0.024154270043623725
voices,0.005810759133899394,0.0030002941827705584,0.00994377244648314,0.009486639311335122,0.006001331305957459,-0.012875983726137307,-0.007245366723931167,0.027005308428244505,0.005535624091932148,-0.006044964819887343
explain,0.010204256663912442,-0.013129336669237053,-0.0156824360814193,0.011449248425160211,-0.006140598683876479,-0.0030224361819673235,-0.021321118070468704,-0.004694996212478239,0.007250744115425371,0.010414176822446651
line,0.0021973688739186023,0.03173628396447146,-0.01926216476690258,-0.026246136362614865,0.046637908128171986,0.010149746493369154,0.0020888439628293583,-0.03448312337147835,-0.01051806509794413,0.06233873439828506
flat,0.009029339803822955,-0.005605489256207495,0.01348122318984596,0.021455047337796365,-0.011312820973998421,-0.016224597615012513,0.021048836495890212,0.019421937560706194,-0.012489117027375457,0.014873741862803743
halt,0.011722867315322962,0.0024091947571662346,0.010581612150148046,0.0036194763679458083,0.022973356533157453,0.03211065990160239,0.0053797993042798385,0.0019310895014081264,-0.027908463637979525,-0.00945408552740569
excitement,-0.0033726503362525857,0.016506267974786163,0.009183861458176047,0.008043798295204414,-0.005971809138769824,-0.004737807912362148,-0.02294903765181937,-0.028986043794137408,0.0055273506131652324,-0.011407821786062427
months,0.02174435904412138,0.006617127494097881,-0.007108204580762376,-0.01841997191963983,-0.014372326722771165,-0.01622103746986181,-0.025306532438878794,-0.03299062134599209,0.019381151347926222,-0.010040166162901178
often,0.004500766134882455,0.010781535868956615,-0.013953350289973758,-0.0024731627626338316,0.0011479547332586023,-0.016483721052211926,0.015887539056719947,-0.01689834338189109,0.017496412317925286,-0.04029141759367033
sharp,0.0012768598889667886,0.007044610231079314,-0.007134234955027091,0.0027541395754998423,-0.001508429904740956,0.016100005783139328,-0.0016719013405388338,0.0009744160034588346,-0.005490766410172315,-0.006266767668329086
badly,-0.0016858656302992752,0.003132473485912169,0.004780908832464918,-0.005785472226857235,-0.011736064583200319,-0.01204548431178375,0.004499217982780441,-0.00464197466733181,-0.01828718768095814,-0.009887240152528733
dormitory,-0.03541871420969803,0.047209097985021486,0.02667859820502145,-0.001021020345839295,0.036702150816649716,-0.002166286905830121,-0.026916550907746216,-0.006068918497890425,0.03907543679412665,0.009280928678171877
shrieked,0.0180588930106183,-0.015601179778088642,0.023964927281742664,0.013061577635192497,0.02031782035942188,-0.022599456164672127,-0.012450073282115757,-1.9555412787083904e-05,-0.01990869033107516,0.012507833640434946
swept,0.00039566650349444316,0.023526826987160396,0.0021058813172694984,-0.017996903271915093,0.040555204857269433,0.005978133495700936,-0.005188385347750052,-0.001019901195264534,-0.00792247879620916,-0.008837741723207055
scarlet,-0.0024388459750461326,0.010883632324636657,0.016119315744670584,0.03579001460334261,0.0017295804669813658,0.022440769771056322,-0.007411838725284392,-0.011476196540479738,0.046359918574706394,-0.0015250850047889867
